filename,width,height,class,xmin,ymin,xmax,ymax
07_short_01,2904,1921,Short,1229,869,1310,955
07_short_01,2904,1921,Short,1862,924,1961,1011
07_short_01,2904,1921,Short,1898,719,1986,799
07_short_02,2904,1921,Short,1871,618,1974,697
07_short_02,2904,1921,Short,1772,843,1891,941
07_short_02,2904,1921,Short,1426,790,1522,874
07_short_02,2904,1921,Short,963,839,1082,931
07_short_02,2904,1921,Short,815,235,931,333
07_short_03,2904,1921,Short,1449,583,1539,675
07_short_03,2904,1921,Short,1794,637,1879,731
07_short_03,2904,1921,Short,2115,826,2205,934
07_short_03,2904,1921,Short,1403,786,1510,867
07_short_03,2904,1921,Short,1161,881,1233,950
07_short_04,2904,1921,Short,1716,608,1778,672
07_short_04,2904,1921,Short,1431,597,1507,672
07_short_04,2904,1921,Short,1040,871,1126,957
07_short_04,2904,1921,Short,1368,788,1444,872
07_short_04,2904,1921,Short,605,591,692,681
07_short_05,2904,1921,Short,1895,634,1991,717
07_short_05,2904,1921,Short,1417,908,1537,998
07_short_05,2904,1921,Short,2184,610,2312,691
07_short_05,2904,1921,Short,1452,463,1583,546
07_short_05,2904,1921,Short,2112,450,2216,534
07_short_06,2904,1921,Short,1634,819,1745,898
07_short_06,2904,1921,Short,2022,937,2151,1033
07_short_06,2904,1921,Short,1186,912,1303,997
07_short_06,2904,1921,Short,387,607,530,705
07_short_06,2904,1921,Short,889,354,1005,438
07_short_07,2904,1921,Short,1619,630,1721,728
07_short_07,2904,1921,Short,2041,884,2117,969
07_short_07,2904,1921,Short,1858,920,1952,1007
07_short_07,2904,1921,Short,1324,826,1409,909
07_short_07,2904,1921,Short,1057,871,1143,943
07_short_08,2904,1921,Short,1521,630,1621,728
07_short_08,2904,1921,Short,1875,676,1958,750
07_short_08,2904,1921,Short,1772,843,1891,932
07_short_08,2904,1921,Short,1344,826,1451,919
07_short_08,2904,1921,Short,1108,907,1210,999
07_short_09,2904,1921,Short,1028,237,1128,328
07_short_09,2904,1921,Short,1986,676,2096,771
07_short_09,2904,1921,Short,1134,412,1236,529
07_short_09,2904,1921,Short,1443,593,1541,680
07_short_09,2904,1921,Short,816,237,930,338
07_short_10,2904,1921,Short,1629,902,1745,986
07_short_10,2904,1921,Short,1778,835,1880,904
07_short_10,2904,1921,Short,1956,385,2046,504
07_short_10,2904,1921,Short,1395,785,1486,876
07_short_10,2904,1921,Short,1137,913,1233,1000
08_short_01,2759,2154,Short,2393,1398,2449,1459
08_short_01,2759,2154,Short,2014,609,2078,658
08_short_01,2759,2154,Short,1057,1209,1137,1292
08_short_01,2759,2154,Short,426,1407,501,1475
08_short_01,2759,2154,Short,243,1822,315,1878
08_short_02,2759,2154,Short,2250,1213,2325,1287
08_short_02,2759,2154,Short,1743,599,1832,666
08_short_02,2759,2154,Short,423,1405,509,1475
08_short_02,2759,2154,Short,604,1934,693,2017
08_short_02,2759,2154,Short,2517,1573,2591,1650
08_short_03,2759,2154,Short,971,966,1094,1069
08_short_03,2759,2154,Short,758,1206,840,1286
08_short_03,2759,2154,Short,2389,1326,2456,1395
08_short_03,2759,2154,Short,2552,1236,2637,1326
08_short_03,2759,2154,Short,2556,1622,2658,1704
08_short_04,2759,2154,Short,1962,1066,2053,1153
08_short_04,2759,2154,Short,1841,633,1907,689
08_short_04,2759,2154,Short,392,1678,451,1735
08_short_04,2759,2154,Short,274,1832,347,1894
08_short_05,2759,2154,Short,1958,1201,2053,1261
08_short_05,2759,2154,Short,2249,1219,2326,1276
08_short_05,2759,2154,Short,244,1740,311,1799
08_short_05,2759,2154,Short,2385,1327,2452,1389
08_short_05,2759,2154,Short,1975,604,2050,665
08_short_06,2759,2154,Short,2008,728,2137,821
08_short_06,2759,2154,Short,710,1205,790,1283
08_short_06,2759,2154,Short,599,1933,680,2015
08_short_06,2759,2154,Short,338,1681,407,1732
08_short_06,2759,2154,Short,2245,1199,2321,1273
08_short_07,2759,2154,Short,1841,631,1903,688
08_short_07,2759,2154,Short,2519,1606,2589,1670
08_short_07,2759,2154,Short,1605,966,1725,1052
08_short_07,2759,2154,Short,267,1829,355,1901
08_short_07,2759,2154,Short,1950,1063,2057,1138
08_short_08,2759,2154,Short,973,917,1087,984
08_short_08,2759,2154,Short,2248,1204,2335,1268
08_short_08,2759,2154,Short,2559,1231,2643,1334
08_short_08,2759,2154,Short,1076,1215,1148,1279
08_short_08,2759,2154,Short,1952,1441,2050,1511
08_short_09,2759,2154,Short,1934,657,2005,725
08_short_09,2759,2154,Short,2513,1615,2591,1679
08_short_09,2759,2154,Short,241,1734,314,1805
08_short_09,2759,2154,Short,631,873,740,964
08_short_09,2759,2154,Short,2010,938,2125,1025
08_short_10,2759,2154,Short,773,912,879,972
08_short_10,2759,2154,Short,1545,606,1609,667
08_short_10,2759,2154,Short,1926,661,2001,724
08_short_10,2759,2154,Short,2384,1356,2457,1420
08_short_10,2759,2154,Short,781,1787,849,1862
09_short_01,2775,2159,Short,668,560,752,638
09_short_01,2775,2159,Short,1339,417,1458,504
09_short_01,2775,2159,Short,2210,1225,2279,1287
09_short_01,2775,2159,Short,1130,1086,1249,1161
09_short_01,2775,2159,Short,1763,1431,1876,1497
09_short_02,2775,2159,Short,714,432,822,489
09_short_02,2775,2159,Short,774,881,890,939
09_short_02,2775,2159,Short,1948,1198,2026,1257
09_short_02,2775,2159,Short,1843,960,1912,1016
09_short_02,2775,2159,Short,1670,502,1765,566
09_short_03,2775,2159,Short,1151,901,1218,998
09_short_03,2775,2159,Short,1812,994,1878,1059
09_short_03,2775,2159,Short,2213,1102,2287,1153
09_short_03,2775,2159,Short,1689,1402,1806,1463
09_short_03,2775,2159,Short,1902,1432,1986,1493
09_short_04,2775,2159,Short,1912,143,2022,205
09_short_04,2775,2159,Short,1574,257,1643,319
09_short_04,2775,2159,Short,1621,535,1704,604
09_short_04,2775,2159,Short,2210,1248,2279,1309
09_short_04,2775,2159,Short,1950,1130,2022,1195
09_short_05,2775,2159,Short,1486,479,1592,548
09_short_05,2775,2159,Short,1073,573,1156,635
09_short_05,2775,2159,Short,765,874,915,936
09_short_05,2775,2159,Short,1204,873,1264,940
09_short_05,2775,2159,Short,1802,989,1871,1059
09_short_06,2775,2159,Short,1193,812,1270,908
09_short_06,2775,2159,Short,1897,989,1959,1058
09_short_06,2775,2159,Short,1756,1461,1871,1528
09_short_06,2775,2159,Short,2249,967,2307,1029
09_short_06,2775,2159,Short,648,1124,754,1168
09_short_07,2775,2159,Short,945,564,1026,622
09_short_07,2775,2159,Short,771,715,899,767
09_short_07,2775,2159,Short,1954,1358,2018,1411
09_short_07,2775,2159,Short,2210,1092,2279,1146
09_short_07,2775,2159,Short,1835,259,1904,316
09_short_08,2775,2159,Short,962,905,1030,990
09_short_08,2775,2159,Short,1795,995,1856,1058
09_short_08,2775,2159,Short,1952,1159,2027,1220
09_short_08,2775,2159,Short,1757,1410,1878,1472
09_short_08,2775,2159,Short,1603,1234,1671,1323
09_short_09,2775,2159,Short,1136,403,1248,460
09_short_09,2775,2159,Short,1807,316,1855,354
09_short_09,2775,2159,Short,1212,817,1273,900
09_short_09,2775,2159,Short,577,1120,682,1164
09_short_09,2775,2159,Short,1317,1245,1384,1314
09_short_10,2775,2159,Short,1333,442,1463,506
09_short_10,2775,2159,Short,1981,180,2092,250
09_short_10,2775,2159,Short,1720,307,1781,363
09_short_10,2775,2159,Short,1902,962,1966,1023
09_short_10,2775,2159,Short,2217,1108,2277,1161
10_short_01,2240,2016,Short,969,577,1143,685
10_short_01,2240,2016,Short,1886,516,2019,615
10_short_01,2240,2016,Short,1108,1548,1229,1708
10_short_01,2240,2016,Short,1704,1633,1832,1784
10_short_01,2240,2016,Short,1778,679,1869,832
10_short_02,2240,2016,Short,1652,647,1857,803
10_short_02,2240,2016,Short,1006,850,1155,986
10_short_02,2240,2016,Short,1395,1260,1568,1373
10_short_02,2240,2016,Short,1839,1645,1944,1798
10_short_02,2240,2016,Short,995,1315,1174,1479
10_short_03,2240,2016,Short,1897,518,2017,615
10_short_03,2240,2016,Short,1244,732,1486,886
10_short_03,2240,2016,Short,1406,1251,1565,1377
10_short_03,2240,2016,Short,1162,1299,1277,1448
10_short_03,2240,2016,Short,1796,740,1946,857
10_short_04,2240,2016,Short,978,547,1116,644
10_short_04,2240,2016,Short,1881,527,2019,641
10_short_04,2240,2016,Short,1737,697,1869,826
10_short_04,2240,2016,Short,1163,1556,1281,1709
10_short_04,2240,2016,Short,1751,1644,1870,1790
10_short_05,2240,2016,Short,974,556,1125,669
10_short_05,2240,2016,Short,1776,711,1891,837
10_short_05,2240,2016,Short,1384,1164,1536,1286
10_short_05,2240,2016,Short,1820,1664,1932,1787
10_short_05,2240,2016,Short,1138,1447,1261,1585
11_short_01,2282,2248,Short,1077,328,1175,428
11_short_01,2282,2248,Short,1038,1075,1133,1153
11_short_01,2282,2248,Short,1737,1634,1824,1734
11_short_01,2282,2248,Short,683,1325,787,1422
11_short_01,2282,2248,Short,511,1513,619,1593
11_short_02,2282,2248,Short,1023,1113,1098,1201
11_short_02,2282,2248,Short,1693,1631,1768,1740
11_short_02,2282,2248,Short,1665,1973,1731,2060
11_short_02,2282,2248,Short,604,1662,714,1755
11_short_02,2282,2248,Short,429,1401,572,1501
11_short_03,2282,2248,Short,1060,339,1183,429
11_short_03,2282,2248,Short,859,1165,952,1244
11_short_03,2282,2248,Short,1220,1103,1312,1213
11_short_03,2282,2248,Short,516,1377,624,1446
11_short_03,2282,2248,Short,593,852,716,952
11_short_04,2282,2248,Short,1079,1378,1183,1453
11_short_04,2282,2248,Short,1730,1632,1814,1744
11_short_04,2282,2248,Short,668,1640,781,1731
11_short_04,2282,2248,Short,400,1613,485,1712
11_short_04,2282,2248,Short,433,1397,575,1474
11_short_05,2282,2248,Short,847,1073,914,1153
11_short_05,2282,2248,Short,1084,1568,1179,1634
11_short_05,2282,2248,Short,719,1613,847,1693
11_short_05,2282,2248,Short,400,1621,493,1721
11_short_05,2282,2248,Short,763,66,848,188
11_short_06,2282,2248,Short,886,1166,951,1245
11_short_06,2282,2248,Short,1157,1158,1221,1239
11_short_06,2282,2248,Short,822,1933,893,2012
11_short_06,2282,2248,Short,1834,1821,1935,1886
11_short_06,2282,2248,Short,1044,1345,1124,1416
11_short_07,2282,2248,Short,965,313,1074,372
11_short_07,2282,2248,Short,1226,1107,1319,1192
11_short_07,2282,2248,Short,1313,1638,1498,1725
11_short_07,2282,2248,Short,517,1396,622,1447
11_short_07,2282,2248,Short,638,1151,738,1238
11_short_08,2282,2248,Short,1029,1064,1103,1159
11_short_08,2282,2248,Short,1072,1403,1199,1449
11_short_08,2282,2248,Short,430,1397,577,1457
11_short_08,2282,2248,Short,423,1616,483,1727
11_short_08,2282,2248,Short,1829,1759,1934,1819
11_short_09,2282,2248,Short,853,354,1032,423
11_short_09,2282,2248,Short,828,1069,888,1161
11_short_09,2282,2248,Short,1145,1166,1211,1245
11_short_09,2282,2248,Short,676,1372,802,1447
11_short_09,2282,2248,Short,713,1606,844,1699
11_short_10,2282,2248,Short,1076,350,1185,423
11_short_10,2282,2248,Short,973,666,1145,750
11_short_10,2282,2248,Short,590,866,703,962
11_short_10,2282,2248,Short,847,1071,924,1162
11_short_10,2282,2248,Short,540,1933,655,2052
11_short_10,2282,2248,Short,1783,1931,1911,2054
12_short_01,2529,2530,Short,1713,583,1795,642
12_short_01,2529,2530,Short,1196,1833,1252,1915
12_short_01,2529,2530,Short,615,2237,695,2312
12_short_01,2529,2530,Short,266,1133,366,1210
12_short_01,2529,2530,Short,2174,784,2265,847
12_short_02,2529,2530,Short,1377,282,1461,342
12_short_02,2529,2530,Short,1505,394,1590,452
12_short_02,2529,2530,Short,1859,837,1948,903
12_short_02,2529,2530,Short,1558,1577,1621,1646
12_short_02,2529,2530,Short,1126,1078,1182,1152
12_short_03,2529,2530,Short,1917,811,2007,874
12_short_03,2529,2530,Short,2223,636,2310,691
12_short_03,2529,2530,Short,1730,2238,1808,2329
12_short_03,2529,2530,Short,220,1574,271,1652
12_short_03,2529,2530,Short,616,1471,666,1573
12_short_04,2529,2530,Short,1707,444,1795,499
12_short_04,2529,2530,Short,1420,683,1490,741
12_short_04,2529,2530,Short,1510,1525,1568,1603
12_short_04,2529,2530,Short,911,1785,958,1866
12_short_04,2529,2530,Short,2273,978,2387,1054
12_short_05,2529,2530,Short,2047,1185,2117,1278
12_short_05,2529,2530,Short,1705,1450,1796,1501
12_short_05,2529,2530,Short,2126,1580,2179,1671
12_short_05,2529,2530,Short,546,1587,597,1656
12_short_05,2529,2530,Short,1560,1792,1618,1874
12_short_06,2529,2530,Short,2165,1044,2232,1126
12_short_06,2529,2530,Short,2080,1588,2140,1670
12_short_06,2529,2530,Short,884,1588,937,1643
12_short_06,2529,2530,Short,919,2018,963,2089
12_short_06,2529,2530,Short,2341,1806,2410,1850
12_short_07,2529,2530,Short,1317,361,1410,423
12_short_07,2529,2530,Short,1866,702,1953,772
12_short_07,2529,2530,Short,2167,1478,2227,1574
12_short_07,2529,2530,Short,813,2017,863,2075
12_short_07,2529,2530,Short,1302,1082,1360,1160
12_short_08,2529,2530,Short,1865,451,1956,513
12_short_08,2529,2530,Short,2068,1183,2128,1280
12_short_08,2529,2530,Short,1231,1087,1289,1147
12_short_08,2529,2530,Short,468,1582,521,1653
12_short_08,2529,2530,Short,274,1173,369,1236
12_short_09,2529,2530,Short,1807,1484,1902,1551
12_short_09,2529,2530,Short,2179,823,2259,884
12_short_09,2529,2530,Short,756,1580,812,1647
12_short_09,2529,2530,Short,1493,1887,1555,1961
12_short_09,2529,2530,Short,77,1880,157,1942
12_short_10,2529,2530,Short,1919,768,2008,838
12_short_10,2529,2530,Short,1708,1434,1796,1483
12_short_10,2529,2530,Short,2268,1712,2334,1766
12_short_10,2529,2530,Short,1265,1088,1331,1155
12_short_10,2529,2530,Short,1379,764,1454,819
